,rt,response,axes,cogr,condition,subj_idx,angle
18211,3036.9050000007264,1,1.0,0.0,I1,47,20
18212,1663.1449999986214,1,2.0,1.0,C2,47,20
18213,1779.2800000007267,1,2.0,0.0,I2,47,20
18214,2149.3300000000745,1,1.0,0.0,I1,47,20
18215,2719.119999999646,0,2.0,0.0,I2,47,20
18216,2645.379999999888,1,1.0,1.0,C1,47,20
18217,2506.354999999516,0,2.0,1.0,C2,47,20
18218,1945.995000000112,1,2.0,1.0,C2,47,20
18219,2762.360000000568,0,1.0,0.0,I1,47,20
18220,1520.6949999993667,1,1.0,1.0,C1,47,20
18221,3120.1600000003828,0,2.0,1.0,C2,47,20
18222,2391.844999999972,1,1.0,0.0,I1,47,20
18223,1615.6799999990037,1,2.0,1.0,C2,47,20
18224,1402.1750000009781,1,2.0,0.0,I2,47,20
18225,2134.5149999996647,1,1.0,1.0,C1,47,20
18226,883.8850000011736,1,2.0,0.0,I2,47,20
18227,682.5649999990128,1,2.0,0.0,I2,47,20
18228,650.1150000004562,1,1.0,1.0,C1,47,20
18229,727.5049999989569,1,2.0,0.0,I2,47,20
18230,945.7949999996927,1,1.0,0.0,I1,47,20
18231,1450.0149999985003,1,1.0,0.0,I1,47,20
18232,1053.2750000001397,1,1.0,1.0,C1,47,20
18233,1077.4949999994133,1,2.0,0.0,I2,47,20
18234,3168.265000000363,0,1.0,0.0,I1,47,20
18235,733.7800000004936,1,2.0,0.0,I2,47,20
18236,2240.1050000009127,1,2.0,1.0,C2,47,20
18237,1120.2099999992645,1,1.0,1.0,C1,47,20
18238,2078.3049999992363,0,2.0,1.0,C2,47,20
18239,895.2950000001582,1,2.0,0.0,I2,47,20
18240,1954.6900000004096,1,2.0,1.0,C2,47,20
18241,2441.3449999992736,1,1.0,0.0,I1,47,20
18242,995.4049999995624,1,1.0,1.0,C1,47,20
18243,2097.3300000005397,1,2.0,1.0,C2,47,20
18244,1388.950000000652,1,2.0,0.0,I2,47,20
18245,1804.6849999991248,1,1.0,0.0,I1,47,20
18246,1135.4900000006892,1,1.0,0.0,I1,47,20
18247,1144.1099999991714,1,1.0,1.0,C1,47,20
18248,2077.3650000011553,1,2.0,1.0,C2,47,20
18249,1610.2300000002142,0,1.0,0.0,I1,47,20
18250,2012.7850000008475,1,2.0,1.0,C2,47,20
18251,766.0450000003913,1,2.0,0.0,I2,47,20
18252,1109.0150000001304,1,2.0,1.0,C2,47,20
18253,1569.7849999996836,1,1.0,0.0,I1,47,20
18254,1454.2249999993946,1,1.0,0.0,I1,47,20
18255,1074.2699999993201,1,2.0,1.0,C2,47,20
18256,1207.1699999996927,1,1.0,0.0,I1,47,20
18257,1337.8650000011548,1,2.0,1.0,C2,47,20
18258,1851.0299999997947,1,1.0,0.0,I1,47,20
18259,948.5800000003073,1,1.0,1.0,C1,47,20
18260,860.8100000000559,1,2.0,0.0,I2,47,20
18261,834.0900000003166,1,2.0,0.0,I2,47,20
18262,588.5799999996087,1,2.0,0.0,I2,47,20
18263,1931.4350000002887,1,2.0,1.0,C2,47,20
18264,2569.364999999525,0,2.0,1.0,C2,47,20
18265,899.3150000006427,1,1.0,0.0,I1,47,20
18266,2399.1949999998324,1,1.0,1.0,C1,47,20
18267,1232.2449999991804,1,2.0,0.0,I2,47,20
18268,737.7149999993852,1,2.0,0.0,I2,47,20
18269,1674.2349999984726,1,1.0,1.0,C1,47,20
18270,1264.1700000003912,1,1.0,1.0,C1,47,20
18271,1758.065000000177,1,1.0,0.0,I1,47,20
18272,1257.2650000003632,1,1.0,0.0,I1,47,20
18273,1354.5249999987427,1,1.0,1.0,C1,47,20
18274,924.5799999989104,1,1.0,1.0,C1,47,20
18275,1218.7149999989194,1,1.0,1.0,C1,47,20
18276,1649.9800000002142,1,2.0,1.0,C2,47,20
18277,743.7150000005495,1,1.0,1.0,C1,47,20
18278,877.970000001369,1,1.0,1.0,C1,47,20
18279,2523.924999999581,1,2.0,0.0,I2,47,20
18280,1313.615000000922,1,2.0,1.0,C2,47,20
18281,2048.9200000010896,1,1.0,0.0,I1,47,20
18282,2248.685000000521,0,1.0,0.0,I1,47,20
18283,1920.7749999985092,1,2.0,0.0,I2,47,20
18284,2066.1899999994785,0,1.0,1.0,C1,47,20
18285,1810.3950000004845,1,2.0,1.0,C2,47,20
18286,2103.750000000233,1,2.0,1.0,C2,47,20
18287,2392.1599999994505,1,2.0,0.0,I2,47,20
18288,1250.239999999525,1,2.0,0.0,I2,47,20
18289,2013.2349999984729,1,1.0,1.0,C1,47,20
18290,2108.8899999996647,0,1.0,0.0,I1,47,20
18291,792.4149999998044,1,2.0,0.0,I2,47,20
18292,2250.869999999879,1,2.0,1.0,C2,47,20
18293,2499.7950000015553,1,2.0,0.0,I2,47,20
18294,871.0099999988452,1,1.0,1.0,C1,47,20
18295,1813.174999999348,1,2.0,1.0,C2,47,20
18296,2517.504999999888,1,2.0,1.0,C2,47,20
18297,2237.9000000001397,1,2.0,0.0,I2,47,20
18298,2222.195000000298,1,1.0,0.0,I1,47,20
18299,2352.109999999869,1,1.0,1.0,C1,47,20
18300,1233.304999999702,1,1.0,1.0,C1,47,20
18301,2430.580000000308,1,1.0,0.0,I1,47,20
18302,1514.3850000004747,1,2.0,0.0,I2,47,20
18303,2393.7349999996372,1,2.0,0.0,I2,47,20
18304,2610.7749999992084,0,2.0,0.0,I2,47,20
18305,2166.999999999535,1,2.0,0.0,I2,47,20
18306,1578.9050000002605,1,2.0,0.0,I2,47,20
18307,1701.5049999991895,1,2.0,1.0,C2,47,20
18308,1977.9350000007544,1,1.0,1.0,C1,47,20
18309,1943.3850000004747,1,2.0,1.0,C2,47,20
18310,2273.250000000233,0,2.0,1.0,C2,47,20
18311,1393.2449999991807,1,2.0,1.0,C2,47,20
18312,2105.6150000004563,1,2.0,1.0,C2,47,20
18313,1195.9750000005588,1,2.0,0.0,I2,47,20
18314,1544.6649999993388,1,2.0,1.0,C2,47,20
18315,2348.5349999992177,1,2.0,1.0,C2,47,20
18316,1810.6700000008566,1,2.0,1.0,C2,47,20
18317,2169.785000000149,0,1.0,0.0,I1,47,20
18318,680.5949999997392,1,2.0,0.0,I2,47,20
18319,2373.699999998324,0,1.0,0.0,I1,47,20
18320,1740.7099999999627,1,1.0,0.0,I1,47,20
18321,1853.4450000005304,1,1.0,1.0,C1,47,20
18322,793.2650000001303,1,2.0,0.0,I2,47,20
18323,762.6300000010524,1,1.0,1.0,C1,47,20
18324,1772.7300000006799,1,1.0,0.0,I1,47,20
18325,1639.2950000008566,1,1.0,0.0,I1,47,20
18326,1128.8399999993853,1,1.0,1.0,C1,47,20
18327,2369.609999999869,1,2.0,1.0,C2,47,20
18328,1092.5349999996834,1,1.0,1.0,C1,47,20
18329,1864.8400000003169,1,1.0,0.0,I1,47,20
18330,631.9899999999908,1,1.0,1.0,C1,47,20
18331,1766.1850000002887,1,2.0,1.0,C2,47,20
18332,2549.590000000549,1,2.0,0.0,I2,47,20
18333,2368.4300000004005,1,2.0,1.0,C2,47,20
18334,1354.1249999997674,1,1.0,1.0,C1,47,20
18335,1017.780000000028,1,2.0,0.0,I2,47,20
18336,2006.379999998957,1,2.0,0.0,I2,47,20
18337,1921.5450000008566,1,1.0,1.0,C1,47,20
18338,2746.959999998565,1,1.0,0.0,I1,47,20
18339,1646.5400000016668,1,1.0,1.0,C1,47,20
18340,1375.9700000011362,1,1.0,1.0,C1,47,20
18341,1783.0000000011642,1,2.0,0.0,I2,47,20
18342,1166.289999999106,1,2.0,0.0,I2,47,20
18343,1752.3200000012293,1,2.0,1.0,C2,47,20
18344,824.3199999995993,1,1.0,1.0,C1,47,20
18345,1037.0450000008568,1,1.0,0.0,I1,47,20
18346,1776.1799999990037,1,1.0,0.0,I1,47,20
18347,928.130000000354,1,2.0,0.0,I2,47,20
18348,1903.2650000008289,1,2.0,0.0,I2,47,20
18349,1958.6500000003725,1,2.0,1.0,C2,47,20
18350,976.8600000005679,1,1.0,1.0,C1,47,20
18351,1073.9450000000654,1,1.0,0.0,I1,47,20
18352,1452.6549999990964,1,1.0,1.0,C1,47,20
18353,1565.3850000016391,1,2.0,1.0,C2,47,20
18354,1687.5150000015274,1,1.0,0.0,I1,47,20
18355,1160.480000000447,1,1.0,1.0,C1,47,20
18356,2028.2349999996368,0,2.0,1.0,C2,47,20
18357,913.5399999995717,1,1.0,0.0,I1,47,20
18358,1907.4200000013227,1,1.0,0.0,I1,47,20
18359,2383.4399999997117,0,2.0,1.0,C2,47,20
18360,905.0150000003633,1,1.0,1.0,C1,47,20
18361,1018.1400000001303,1,2.0,0.0,I2,47,20
18362,1615.6050000006799,1,2.0,0.0,I2,47,20
18363,1920.614999999292,1,1.0,1.0,C1,47,20
18364,1993.225000000326,1,1.0,0.0,I1,47,20
18365,2168.669999998994,1,1.0,0.0,I1,47,20
18366,1332.8300000012387,1,2.0,0.0,I2,47,20
18367,1309.2200000009034,1,1.0,0.0,I1,47,20
18368,1748.3950000004845,1,1.0,1.0,C1,47,20
18369,1758.9650000010156,1,2.0,0.0,I2,47,20
18370,1376.8350000008938,1,1.0,1.0,C1,47,20
18371,2148.670000000391,1,2.0,0.0,I2,47,20
18372,2011.5200000000186,1,2.0,1.0,C2,47,20
18373,994.4400000004097,1,1.0,1.0,C1,47,20
18374,1127.4300000004005,1,2.0,1.0,C2,47,20
18375,709.5749999987892,1,1.0,1.0,C1,47,20
18376,1004.1099999998697,1,1.0,0.0,I1,47,20
18377,863.4499999987892,1,2.0,0.0,I2,47,20
18378,1329.2650000001304,1,1.0,1.0,C1,47,20
18379,988.1750000002794,1,1.0,1.0,C1,47,20
18380,1663.5650000008754,0,1.0,0.0,I1,47,20
18381,1292.7249999993946,0,2.0,0.0,I2,47,20
18382,1700.290000000503,1,2.0,1.0,C2,47,20
18383,1426.4700000004377,1,1.0,1.0,C1,47,20
18384,1607.1499999999066,1,1.0,0.0,I1,47,20
18385,2006.0350000003812,1,2.0,1.0,C2,47,20
18386,1653.5399999993388,1,1.0,1.0,C1,47,20
18387,1969.2299999988168,1,2.0,0.0,I2,47,20
18388,1533.7049999998417,1,2.0,1.0,C2,47,20
18389,2476.679999999702,0,1.0,0.0,I1,47,20
18390,2377.9500000001863,0,2.0,1.0,C2,47,20
18391,2114.590000001015,1,2.0,1.0,C2,47,20
18392,2408.4149999998044,1,2.0,1.0,C2,47,20
18393,1416.2049999996088,1,1.0,0.0,I1,47,20
18394,792.3100000007544,1,1.0,1.0,C1,47,20
18395,1419.7199999997395,1,1.0,0.0,I1,47,20
18396,2502.665000000037,1,1.0,0.0,I1,47,20
18397,804.3649999999907,1,2.0,0.0,I2,47,20
18398,949.8600000005679,1,1.0,1.0,C1,47,20
18399,953.2049999998416,1,1.0,1.0,C1,47,20
18400,2053.1549999995623,1,2.0,1.0,C2,47,20
18401,1852.0950000002047,1,2.0,1.0,C2,47,20
18402,1056.7300000002142,1,2.0,0.0,I2,47,20
18403,1510.239999999758,1,1.0,0.0,I1,47,20
18404,1289.8499999991616,1,2.0,0.0,I2,47,20
18405,855.6399999998978,1,1.0,1.0,C1,47,20
18406,2550.300000000745,1,2.0,1.0,C2,47,20
18407,1387.8550000009127,1,2.0,0.0,I2,47,20
18408,1310.1750000005122,1,2.0,0.0,I2,47,20
18409,2607.930000000168,1,1.0,0.0,I1,47,20
18410,1593.0700000007635,1,1.0,1.0,C1,47,20
18411,1754.8299999998417,1,2.0,0.0,I2,47,20
18412,2162.745000001276,1,1.0,0.0,I1,47,20
18413,2706.159999999916,1,2.0,1.0,C2,47,20
18414,711.7900000012013,1,2.0,0.0,I2,47,20
18415,970.4949999994133,1,1.0,1.0,C1,47,20
18416,2082.005000000121,1,2.0,1.0,C2,47,20
18417,3163.6600000003828,0,1.0,0.0,I1,47,20
18418,1035.1900000004098,1,1.0,1.0,C1,47,20
18419,1014.2100000011267,1,1.0,0.0,I1,47,20
18420,2191.915000001201,0,1.0,0.0,I1,47,20
18421,2249.2099999999627,1,1.0,0.0,I1,47,20
18422,756.9550000005403,1,1.0,1.0,C1,47,20
18423,668.7550000005867,1,2.0,0.0,I2,47,20
18424,2411.7299999997485,0,2.0,1.0,C2,47,20
18425,1661.8849999995434,1,2.0,0.0,I2,47,20
18426,2449.275000000838,1,1.0,0.0,I1,47,20
18427,1822.630000000587,1,2.0,0.0,I2,47,20
18428,2352.820000000065,1,2.0,1.0,C2,47,20
18429,2073.005000000354,1,2.0,1.0,C2,47,20
18430,1353.989999999525,1,1.0,0.0,I1,47,20
18431,1014.8899999987334,1,2.0,0.0,I2,47,20
18432,2365.2899999869987,1,1.0,0.0,I1,48,20
18433,3614.990000030957,1,1.0,1.0,C1,48,20
18434,2708.819999941625,1,1.0,0.0,I1,48,20
18435,2957.1350000333036,1,1.0,0.0,I1,48,20
18436,3438.5349999647588,1,2.0,1.0,C2,48,20
18437,3389.6949999034405,1,2.0,0.0,I2,48,20
18438,1224.500000011176,1,1.0,1.0,C1,48,20
18439,1923.6050000181424,0,1.0,0.0,I1,48,20
18440,1596.1450000759216,0,2.0,1.0,C2,48,20
18441,1897.7949999971313,1,1.0,0.0,I1,48,20
18442,2985.3900000452995,1,2.0,1.0,C2,48,20
18443,2548.184999963269,1,1.0,1.0,C1,48,20
18444,2501.295000081882,0,2.0,0.0,I2,48,20
18445,2624.2399999173363,0,2.0,0.0,I2,48,20
18446,3336.554999928921,1,2.0,1.0,C2,48,20
18447,2581.774999969639,0,2.0,1.0,C2,48,20
18448,2057.455000001937,0,2.0,0.0,I2,48,20
18449,2900.7650000276044,0,1.0,1.0,C1,48,20
18450,2355.9449999593203,1,1.0,1.0,C1,48,20
18451,3842.759999912232,0,2.0,1.0,C2,48,20
18452,1898.290000041016,1,2.0,1.0,C2,48,20
18453,1834.235000074841,0,1.0,0.0,I1,48,20
18454,2128.785000066273,0,1.0,0.0,I1,48,20
18455,1685.1150000002233,0,1.0,0.0,I1,48,20
18456,2203.9900000672787,1,2.0,0.0,I2,48,20
18457,2608.389999950305,1,2.0,1.0,C2,48,20
18458,2026.01999999024,1,2.0,1.0,C2,48,20
18459,1910.0799999432638,1,2.0,1.0,C2,48,20
18460,1435.245000058785,1,1.0,0.0,I1,48,20
18461,1963.0249999463558,0,1.0,0.0,I1,48,20
18462,2596.1499999975786,1,1.0,1.0,C1,48,20
18463,2155.7250000769272,1,1.0,1.0,C1,48,20
18464,2228.609999991022,1,2.0,1.0,C2,48,20
18465,2945.8999999333173,1,2.0,1.0,C2,48,20
18466,2317.4700000090525,1,1.0,0.0,I1,48,20
18467,2702.350000035949,1,1.0,1.0,C1,48,20
18468,2351.150000002235,1,1.0,1.0,C1,48,20
18469,2553.234999999404,1,2.0,1.0,C2,48,20
18470,2078.824999975041,1,2.0,0.0,I2,48,20
18471,2664.7850000299513,1,1.0,1.0,C1,48,20
18472,2373.380000004545,0,1.0,0.0,I1,48,20
18473,1520.6300000427289,1,1.0,1.0,C1,48,20
18474,2424.234999925829,0,1.0,0.0,I1,48,20
18475,2355.8150000171736,1,1.0,0.0,I1,48,20
18476,1876.0699999984354,0,1.0,1.0,C1,48,20
18477,2108.7299999780953,0,2.0,0.0,I2,48,20
18478,1992.6599999889727,1,2.0,0.0,I2,48,20
18479,2849.365000030957,1,1.0,1.0,C1,48,20
18480,2337.320000049658,1,1.0,1.0,C1,48,20
18481,2660.6950000859797,1,2.0,0.0,I2,48,20
18482,2203.3800000790507,1,2.0,1.0,C2,48,20
18483,2727.8500000247727,0,1.0,1.0,C1,48,20
18484,1955.9900000458586,1,1.0,1.0,C1,48,20
18485,1406.5249999985099,0,2.0,0.0,I2,48,20
18486,1668.7549999915063,1,2.0,0.0,I2,48,20
18487,2953.7400000263005,1,2.0,0.0,I2,48,20
18488,2645.9199999226253,1,2.0,0.0,I2,48,20
18489,2007.734999991953,0,2.0,0.0,I2,48,20
18490,2470.4699999419972,1,2.0,1.0,C2,48,20
18491,2919.6049999445677,0,1.0,0.0,I1,48,20
18492,3455.199999967589,1,1.0,0.0,I1,48,20
18493,1233.6199999554085,1,2.0,1.0,C2,48,20
18494,2139.670000062324,0,2.0,0.0,I2,48,20
18495,1431.385000003502,0,2.0,0.0,I2,48,20
18496,1473.2149998890234,1,2.0,1.0,C2,48,20
18497,1923.8649999024344,1,1.0,0.0,I1,48,20
18498,2172.2300000255927,0,2.0,0.0,I2,48,20
18499,2470.8499999251217,1,1.0,1.0,C1,48,20
18500,1188.7600000482053,1,2.0,1.0,C2,48,20
18501,2800.700000021607,0,2.0,0.0,I2,48,20
18502,2327.7100000996147,1,1.0,0.0,I1,48,20
18503,2766.1749999970198,1,2.0,1.0,C2,48,20
18504,1503.6199999740347,1,2.0,0.0,I2,48,20
18505,2340.9949999768287,1,1.0,0.0,I1,48,20
18506,1196.9699999317527,1,2.0,0.0,I2,48,20
18507,877.1150000393393,1,1.0,1.0,C1,48,20
18508,764.0649999957532,1,1.0,1.0,C1,48,20
18509,1687.915000016801,1,1.0,1.0,C1,48,20
18510,1388.0750000244007,1,1.0,0.0,I1,48,20
18511,2475.970000028611,1,1.0,1.0,C1,48,20
18512,1384.3649999471381,1,1.0,1.0,C1,48,20
18513,2688.979999977164,1,1.0,1.0,C1,48,20
18514,935.9549999935552,1,2.0,1.0,C2,48,20
18515,1315.085000009276,1,2.0,1.0,C2,48,20
18516,1032.4649999383837,1,1.0,0.0,I1,48,20
18517,1164.4950000336396,1,1.0,0.0,I1,48,20
18518,1360.0350000197068,1,1.0,1.0,C1,48,20
18519,2242.050000000745,0,1.0,0.0,I1,48,20
18520,909.9850000347943,1,1.0,1.0,C1,48,20
18521,873.0849999701604,1,2.0,0.0,I2,48,20
18522,888.7099999701604,1,2.0,1.0,C2,48,20
18523,3093.839999986813,0,1.0,0.0,I1,48,20
18524,988.6699999915436,1,1.0,1.0,C1,48,20
18525,1229.6249999199065,1,2.0,1.0,C2,48,20
18526,1447.88500003051,1,1.0,0.0,I1,48,20
18527,2377.989999949932,0,1.0,1.0,C1,48,20
18528,1254.5750000281262,1,2.0,1.0,C2,48,20
18529,1163.4850000264125,1,2.0,0.0,I2,48,20
18530,1311.5149999503046,1,2.0,0.0,I2,48,20
18531,885.6500000692903,1,1.0,1.0,C1,48,20
18532,2485.2500000270084,1,2.0,1.0,C2,48,20
18533,2722.689999965951,1,2.0,0.0,I2,48,20
18534,2708.914999966509,0,2.0,0.0,I2,48,20
18535,1307.4300000444055,1,2.0,0.0,I2,48,20
18536,2911.519999965094,1,1.0,0.0,I1,48,20
18537,3167.944999993779,0,1.0,0.0,I1,48,20
18538,1177.3849999299273,1,2.0,1.0,C2,48,20
18539,887.4800000339746,1,1.0,1.0,C1,48,20
18540,1628.1350000062955,1,1.0,0.0,I1,48,20
18541,1448.4999999403956,1,1.0,0.0,I1,48,20
18542,1037.3300000792372,1,1.0,0.0,I1,48,20
18543,1087.7150000305846,0,2.0,0.0,I2,48,20
18544,1221.9000000040978,1,2.0,1.0,C2,48,20
18545,1859.460000065156,0,2.0,1.0,C2,48,20
18546,1414.3150000600147,0,2.0,1.0,C2,48,20
18547,1701.9599999766795,0,1.0,0.0,I1,48,20
18548,1290.7450000056995,1,1.0,0.0,I1,48,20
18549,1150.5449999822306,1,2.0,0.0,I2,48,20
18550,1389.7900000447405,1,2.0,0.0,I2,48,20
18551,1002.1650000708178,1,1.0,1.0,C1,48,20
18552,1428.4899999620393,0,1.0,1.0,C1,48,20
18553,2210.7900000410154,0,1.0,1.0,C1,48,20
18554,2266.600000089965,1,2.0,1.0,C2,48,20
18555,1432.7249999623746,1,2.0,1.0,C2,48,20
18556,1998.6800000770018,1,2.0,0.0,I2,48,20
18557,1875.085000065156,0,2.0,0.0,I2,48,20
18558,2530.449999962002,1,2.0,1.0,C2,48,20
18559,2438.410000060685,1,2.0,0.0,I2,48,20
18560,2057.1050000144173,1,2.0,0.0,I2,48,20
18561,2091.454999987036,1,1.0,1.0,C1,48,20
18562,955.8699999470264,1,1.0,1.0,C1,48,20
18563,1277.680000057444,0,2.0,0.0,I2,48,20
18564,2971.924999961629,1,2.0,1.0,C2,48,20
18565,1778.9349999511614,1,2.0,0.0,I2,48,20
18566,2468.1049999780953,1,1.0,1.0,C1,48,20
18567,1748.2549999840558,1,1.0,0.0,I1,48,20
18568,1651.8300001043826,0,1.0,0.0,I1,48,20
18569,2338.924999930896,1,2.0,1.0,C2,48,20
18570,1698.3000000473114,0,2.0,0.0,I2,48,20
18571,1146.089999936521,1,2.0,1.0,C2,48,20
18572,2093.0249999510124,0,1.0,0.0,I1,48,20
18573,2943.4800000162795,1,1.0,0.0,I1,48,20
18574,1959.8949999781325,0,1.0,0.0,I1,48,20
18575,2652.7599999681115,1,2.0,0.0,I2,48,20
18576,2216.8349999701604,1,1.0,0.0,I1,48,20
18577,1140.0450000073758,1,2.0,0.0,I2,48,20
18578,2221.1450000759214,0,2.0,1.0,C2,48,20
18579,1185.605000006035,0,2.0,0.0,I2,48,20
18580,2934.249999932945,0,2.0,1.0,C2,48,20
18581,2074.099999968894,0,2.0,1.0,C2,48,20
18582,2357.6200000243257,1,1.0,0.0,I1,48,20
18583,2620.9900000831108,1,1.0,1.0,C1,48,20
18584,2211.784999934025,0,1.0,1.0,C1,48,20
18585,2696.399999898859,1,2.0,1.0,C2,48,20
18586,2213.815000024624,1,2.0,1.0,C2,48,20
18587,1781.8650000263003,1,1.0,0.0,I1,48,20
18588,1874.7750000329688,0,1.0,0.0,I1,48,20
18589,2415.210000006482,0,1.0,0.0,I1,48,20
18590,1825.7100000046194,1,1.0,1.0,C1,48,20
18591,2054.6249999897555,1,2.0,1.0,C2,48,20
18592,1580.4399999324235,1,1.0,0.0,I1,48,20
18593,2223.839999991469,0,1.0,0.0,I1,48,20
18594,2565.03000005614,0,1.0,0.0,I1,48,20
18595,1213.1250000093132,1,2.0,0.0,I2,48,20
18596,2187.7699999604374,1,1.0,1.0,C1,48,20
18597,1308.3750000223515,1,2.0,0.0,I2,48,20
18598,1124.6050000190737,1,1.0,1.0,C1,48,20
18599,980.7600000640376,1,2.0,0.0,I2,48,20
18600,1151.7499999608845,1,1.0,1.0,C1,48,20
18601,1028.16999994684,1,1.0,1.0,C1,48,20
18602,2009.5899999141693,1,1.0,1.0,C1,48,20
18603,1039.3649999750778,1,2.0,1.0,C2,48,20
18604,1243.4600000269709,1,2.0,0.0,I2,48,20
18605,1217.6750000799075,1,1.0,1.0,C1,48,20
18606,2153.429999947548,0,2.0,1.0,C2,48,20
18607,925.8249999256803,1,2.0,0.0,I2,48,20
18608,1811.0699999378994,1,2.0,0.0,I2,48,20
18609,2645.5899999709804,0,1.0,0.0,I1,48,20
18610,2814.169999910519,1,2.0,1.0,C2,48,20
18611,2862.9850000143047,1,2.0,0.0,I2,48,20
18612,2381.6449999576434,0,1.0,0.0,I1,48,20
18613,2319.774999981746,1,2.0,1.0,C2,48,20
18614,2149.4600001024082,0,2.0,0.0,I2,48,20
18615,3052.11499996949,1,1.0,0.0,I1,48,20
18616,1792.4699999857694,1,2.0,1.0,C2,48,20
18617,1618.1300000753256,1,1.0,1.0,C1,48,20
18618,866.6249999077991,1,1.0,1.0,C1,48,20
18619,848.1100000208245,1,1.0,1.0,C1,48,20
18620,715.8250000793488,1,1.0,1.0,C1,48,20
18621,2472.994999960065,0,2.0,1.0,C2,48,20
18622,1015.9699999494478,1,2.0,0.0,I2,48,20
18623,835.1249999832362,1,2.0,1.0,C2,48,20
18624,1248.9550000755114,0,2.0,0.0,I2,48,20
18625,1118.3850000379607,1,1.0,1.0,C1,48,20
18626,1288.6650000000373,1,1.0,0.0,I1,48,20
18627,1727.3400000995025,1,2.0,1.0,C2,48,20
18628,2181.3949999632314,0,2.0,1.0,C2,48,20
18629,2408.4299999522045,1,1.0,0.0,I1,48,20
18630,1047.770000062883,1,1.0,1.0,C1,48,20
18631,2461.729999980889,0,1.0,0.0,I1,48,20
18632,1873.714999994263,1,2.0,1.0,C2,48,20
18633,1679.7950000036508,1,1.0,0.0,I1,48,20
18634,1688.9349999837577,1,2.0,1.0,C2,48,20
18635,2346.7800000216807,0,2.0,1.0,C2,48,20
18636,1763.2750000339001,1,1.0,1.0,C1,48,20
18637,1373.7800000235436,0,2.0,0.0,I2,48,20
18638,2021.40500000678,1,2.0,1.0,C2,48,20
18639,2131.085000000894,1,1.0,1.0,C1,48,20
18640,1216.4900000207124,1,2.0,0.0,I2,48,20
18641,2149.014999973588,1,1.0,0.0,I1,48,20
18642,1852.934999973513,1,1.0,1.0,C1,48,20
18643,900.359999970533,1,2.0,0.0,I2,48,20
18644,1063.6699999449775,1,1.0,1.0,C1,48,20
18645,2806.495000026189,0,2.0,0.0,I2,48,20
18646,863.7449999805542,1,2.0,1.0,C2,48,20
18647,2600.050000008196,1,2.0,1.0,C2,48,20
18648,1055.134999915026,1,1.0,0.0,I1,48,20
18649,2082.9600000288337,1,2.0,1.0,C2,48,20
18650,1836.7599999764925,1,2.0,0.0,I2,48,20
18651,1936.0550000565127,1,2.0,0.0,I2,48,20
18652,1799.9649998964746,0,1.0,0.0,I1,48,20
18653,2048.145000007935,1,1.0,1.0,C1,48,20
18654,1150.9500000393018,1,1.0,1.0,C1,48,20
18655,893.489999929443,1,2.0,0.0,I2,48,20
18656,2525.769999949261,1,2.0,0.0,I2,48,20
18657,1045.8850000286477,1,1.0,1.0,C1,48,20
18658,2244.094999972731,1,2.0,1.0,C2,48,20
18659,896.6799998888748,1,2.0,1.0,C2,48,20
18660,2748.969999956899,1,2.0,0.0,I2,48,20
18661,2944.954999955371,0,1.0,1.0,C1,48,20
18662,1839.3449999857694,1,2.0,1.0,C2,48,20
18663,1986.0750000225385,1,2.0,0.0,I2,48,20
18664,1690.4949999880046,0,1.0,0.0,I1,48,20
18665,2322.4749999353658,1,1.0,0.0,I1,48,20
18666,1674.6849999763074,1,1.0,1.0,C1,48,20
18667,1147.9599999729546,1,2.0,0.0,I2,48,20
18668,1142.2050000401214,1,2.0,0.0,I2,48,20
18669,1606.5850000595676,1,2.0,1.0,C2,48,20
18670,1761.7500000633304,1,1.0,0.0,I1,48,20
18671,1909.7700000274926,1,1.0,0.0,I1,48,20
18672,2733.5149999707933,0,1.0,0.0,I1,48,20
18673,1554.575000074692,1,1.0,1.0,C1,48,20
18674,1019.5449999300764,1,2.0,1.0,C2,48,20
18675,924.5899999514224,1,2.0,0.0,I2,48,20
18676,915.140000055544,1,2.0,0.0,I2,48,20
18677,1132.8200000571087,1,1.0,1.0,C1,48,20
18678,1148.589999997057,1,2.0,1.0,C2,48,20
18679,900.2350000664592,1,1.0,0.0,I1,48,20
18680,925.0149999279528,1,2.0,0.0,I2,48,20
18681,704.6400000108406,1,1.0,1.0,C1,48,20
18682,1589.5200000377372,0,1.0,1.0,C1,48,20
18683,1017.7600000752136,1,1.0,1.0,C1,48,20
18684,1038.74500002712,1,1.0,0.0,I1,48,20
18685,1759.4949998892844,1,1.0,0.0,I1,48,20
18686,1121.3899999856947,1,1.0,0.0,I1,48,20
18687,709.8550000227988,1,2.0,1.0,C2,48,20
18688,2205.7700000004847,1,2.0,1.0,C2,48,20
18689,1536.2700000405316,1,1.0,0.0,I1,48,20
18690,1535.2699999930335,1,1.0,0.0,I1,48,20
18691,960.6699999421837,1,1.0,1.0,C1,48,20
18692,1318.9299999503419,1,2.0,0.0,I2,48,20
18693,2382.1400000015274,1,1.0,1.0,C1,48,20
18694,1517.5299999536944,1,1.0,1.0,C1,48,20
18695,1186.6450000088662,1,2.0,0.0,I2,48,20
18696,1529.0950000053272,1,1.0,1.0,C1,48,20
18697,2732.105000060983,0,1.0,0.0,I1,48,20
18698,1126.6599999507891,1,1.0,1.0,C1,48,20
18699,996.9599999021741,0,2.0,0.0,I2,48,20
